Gmt time,Open,High,Low,Close,Volume
04.01.2021 15:24:00.000,372.393,372.533,372.342,372.352,3323
04.01.2021 15:25:00.000,372.353,372.433,372.262,372.423,3679.25
04.01.2021 15:26:00.000,372.432,372.433,372.292,372.332,3500.7501
04.01.2021 15:27:00.000,372.333,372.353,372.152,372.313,3675.2501
04.01.2021 15:28:00.000,372.302,372.373,372.202,372.302,2778.5001
04.01.2021 15:29:00.000,372.323,372.563,372.282,372.513,3857.25
04.01.2021 15:30:00.000,372.502,372.613,372.403,372.452,4560.2498
04.01.2021 15:31:00.000,372.452,372.543,372.192,372.202,4357.7499
04.01.2021 15:32:00.000,372.202,372.293,371.922,372.053,4501.9999
04.01.2021 15:33:00.000,372.042,372.093,371.882,372.053,4441.5002
04.01.2021 15:34:00.000,372.053,372.103,371.992,372.032,4117.4998
04.01.2021 15:35:00.000,372.022,372.053,371.843,371.922,4399.4999
04.01.2021 15:36:00.000,371.922,372.032,371.833,371.863,3893.75
04.01.2021 15:37:00.000,371.872,371.972,371.822,371.823,4397.7499
04.01.2021 15:38:00.000,371.802,371.853,371.702,371.822,3683.0001
04.01.2021 15:39:00.000,371.812,371.873,371.762,371.822,3740.5
04.01.2021 15:40:00.000,371.832,372.053,371.792,371.923,3993
04.01.2021 15:41:00.000,371.922,372.053,371.792,372.042,3542.7499
04.01.2021 15:42:00.000,372.053,372.232,372.042,372.222,3378
04.01.2021 15:43:00.000,372.202,372.333,372.172,372.183,3153.5001
04.01.2021 15:44:00.000,372.172,372.203,371.982,371.992,3071.25
04.01.2021 15:45:00.000,371.972,371.972,371.212,371.293,4961
04.01.2021 15:46:00.000,371.273,371.453,371.123,371.132,5363.9998
04.01.2021 15:47:00.000,371.133,371.333,371.133,371.183,4593.2498
04.01.2021 15:48:00.000,371.183,371.292,371.142,371.233,4260.0002
04.01.2021 15:49:00.000,371.223,371.383,371.122,371.172,4362
04.01.2021 15:50:00.000,371.172,371.303,371.103,371.163,4667.2502
04.01.2021 15:51:00.000,371.152,371.173,370.722,370.852,4830.75
04.01.2021 15:52:00.000,370.842,370.913,370.403,370.413,4812.5
04.01.2021 15:53:00.000,370.402,370.613,369.933,369.942,5745.5001
04.01.2021 15:54:00.000,369.942,370.253,369.942,370.222,5335.2499
04.01.2021 15:55:00.000,370.213,370.353,370.032,370.132,5039.5002
04.01.2021 15:56:00.000,370.122,370.223,369.982,370.132,4835.2499
04.01.2021 15:57:00.000,370.142,370.393,369.813,370.323,5550.0002
04.01.2021 15:58:00.000,370.312,370.383,370.133,370.322,4980
04.01.2021 15:59:00.000,370.313,370.313,369.893,370.002,5527
04.01.2021 16:00:00.000,370.022,370.453,369.852,370.453,5034.2498
04.01.2021 16:01:00.000,370.442,370.442,370.173,370.322,4572.2499
04.01.2021 16:02:00.000,370.312,370.322,369.563,369.812,5607.9998
04.01.2021 16:03:00.000,369.822,369.933,369.142,369.142,5138.9999
04.01.2021 16:04:00.000,369.132,369.172,368.603,369.043,6258.2502
04.01.2021 16:05:00.000,369.052,369.452,369.052,369.113,6099
04.01.2021 16:06:00.000,369.093,369.093,368.473,368.603,5861.2499
04.01.2021 16:07:00.000,368.612,368.842,367.892,368.012,6508.5001
04.01.2021 16:08:00.000,368.032,368.543,367.892,368.433,6381.2499
04.01.2021 16:09:00.000,368.432,368.542,368.072,368.143,5690.7501
04.01.2021 16:10:00.000,368.142,368.153,367.673,368.003,6067.5001
04.01.2021 16:11:00.000,368.012,368.763,368.002,368.702,5908.5002
04.01.2021 16:12:00.000,368.692,369.023,368.673,369.022,5837.5001
04.01.2021 16:13:00.000,369.012,369.273,368.922,369.232,5041.9998
04.01.2021 16:14:00.000,369.222,369.343,369.053,369.343,5225.75
04.01.2021 16:15:00.000,369.333,369.333,368.942,369.192,4963.2502
04.01.2021 16:16:00.000,369.173,369.173,368.962,368.973,4888.9999
04.01.2021 16:17:00.000,368.973,369.353,368.972,369.263,4744.2498
04.01.2021 16:18:00.000,369.232,369.303,369.012,369.053,4315.7501
04.01.2021 16:19:00.000,369.043,369.452,368.862,369.413,5220.2501
04.01.2021 16:20:00.000,369.382,369.382,369.132,369.273,4949.2502
04.01.2021 16:21:00.000,369.262,369.272,369.062,369.093,4081.5001
04.01.2021 16:22:00.000,369.092,369.273,368.792,369.063,5330.2498
04.01.2021 16:23:00.000,369.082,369.322,369.022,369.072,5523.2501
04.01.2021 16:24:00.000,369.053,369.113,368.672,368.693,4976.5
04.01.2021 16:25:00.000,368.703,369.003,368.572,368.972,5141.2501
04.01.2021 16:26:00.000,368.992,369.212,368.923,369.003,4525.7502
04.01.2021 16:27:00.000,369.002,369.052,368.772,368.902,5501.9999
04.01.2021 16:28:00.000,368.903,368.993,368.872,368.983,4327.7502
04.01.2021 16:29:00.000,369.013,369.083,368.912,368.993,3622
04.01.2021 16:30:00.000,368.992,369.002,368.572,368.943,5218.5001
04.01.2021 16:31:00.000,368.933,368.933,368.463,368.512,4814.0001
04.01.2021 16:32:00.000,368.512,368.592,368.173,368.412,4911.5
04.01.2021 16:33:00.000,368.413,368.823,368.333,368.822,5192.5001
04.01.2021 16:34:00.000,368.823,368.912,368.602,368.763,4717.9999
04.01.2021 16:35:00.000,368.773,368.803,368.142,368.303,5332.7498
04.01.2021 16:36:00.000,368.312,368.583,368.312,368.473,5094.7499
04.01.2021 16:37:00.000,368.483,368.543,368.212,368.532,4868.2499
04.01.2021 16:38:00.000,368.533,368.553,368.412,368.503,4522.9998
04.01.2021 16:39:00.000,368.493,368.613,368.312,368.432,4815.4998
04.01.2021 16:40:00.000,368.412,368.422,368.072,368.172,5038.0001
04.01.2021 16:41:00.000,368.182,368.462,368.182,368.432,4453.4998
04.01.2021 16:42:00.000,368.442,368.472,368.212,368.342,4572.7501
04.01.2021 16:43:00.000,368.342,368.402,368.093,368.163,4014.2498
04.01.2021 16:44:00.000,368.152,368.373,368.152,368.273,4390.9998
04.01.2021 16:45:00.000,368.273,368.323,368.072,368.082,4445.7502
04.01.2021 16:46:00.000,368.073,368.243,368.022,368.172,3915.75
04.01.2021 16:47:00.000,368.162,368.213,367.982,368.033,4123.0001
04.01.2021 16:48:00.000,368.023,368.163,367.943,368.143,3845.2499
04.01.2021 16:49:00.000,368.133,368.203,368.082,368.183,3170.7499
04.01.2021 16:50:00.000,368.183,368.223,368.092,368.172,3066.2501
04.01.2021 16:51:00.000,368.163,368.333,368.153,368.303,3500.9999
04.01.2021 16:52:00.000,368.292,368.333,368.042,368.042,3696.7499
04.01.2021 16:53:00.000,368.042,368.092,367.912,367.992,4176.7502
04.01.2021 16:54:00.000,367.983,367.992,367.273,367.293,5249.0001
04.01.2021 16:55:00.000,367.283,367.382,367.133,367.313,4762.4998
04.01.2021 16:56:00.000,367.343,367.383,367.032,367.052,4236.7501
04.01.2021 16:57:00.000,367.043,367.073,366.702,366.782,5140.9998
04.01.2021 16:58:00.000,366.773,367.133,366.703,367.033,5205.5001
04.01.2021 16:59:00.000,367.033,367.083,366.922,366.973,4846.0002
04.01.2021 17:00:00.000,366.972,367.283,366.773,366.792,5186.7499
04.01.2021 17:01:00.000,366.792,366.973,366.512,366.772,5059.2499
04.01.2021 17:02:00.000,366.782,366.972,366.613,366.963,4879.4999
04.01.2021 17:03:00.000,366.973,367.172,366.722,366.932,5335.2499
04.01.2021 17:04:00.000,366.923,366.952,366.573,366.753,5020.9999
04.01.2021 17:05:00.000,366.742,366.973,366.653,366.892,4783
04.01.2021 17:06:00.000,366.882,367.033,366.872,366.933,4395.2498
04.01.2021 17:07:00.000,366.933,367.003,366.822,366.872,4435.9999
04.01.2021 17:08:00.000,366.863,366.863,366.582,366.593,4502.2502
04.01.2021 17:09:00.000,366.603,366.603,366.002,366.153,5362.2499
04.01.2021 17:10:00.000,366.132,366.333,365.772,365.822,5548.7499
04.01.2021 17:11:00.000,365.823,365.902,365.193,365.302,5822.7501
04.01.2021 17:12:00.000,365.303,365.693,365.303,365.562,6081.2502
04.01.2021 17:13:00.000,365.542,365.693,365.462,365.533,5121.5
04.01.2021 17:14:00.000,365.532,365.672,365.282,365.292,4842.5002
04.01.2021 17:15:00.000,365.282,365.403,364.822,365.353,5809
04.01.2021 17:16:00.000,365.343,365.723,365.112,365.692,5797.75
04.01.2021 17:17:00.000,365.683,365.793,365.582,365.702,5591.0001
04.01.2021 17:18:00.000,365.692,366.233,365.633,366.233,5031.0001
04.01.2021 17:19:00.000,366.233,366.233,365.882,366.013,4072.2499
04.01.2021 17:20:00.000,365.982,366.143,365.662,366.102,5926.4998
04.01.2021 17:21:00.000,366.103,366.313,365.952,366.173,5398.5
04.01.2021 17:22:00.000,366.153,366.352,366.103,366.343,5090.7502
04.01.2021 17:23:00.000,366.313,366.313,366.053,366.153,4538.25
04.01.2021 17:24:00.000,366.133,366.542,366.133,366.342,4861.4998
04.01.2021 17:25:00.000,366.333,366.382,366.143,366.223,4790.5002
04.01.2021 17:26:00.000,366.233,366.352,366.162,366.313,4833.7498
04.01.2021 17:27:00.000,366.303,366.493,366.132,366.453,4907.0001
04.01.2021 17:28:00.000,366.452,366.523,366.252,366.362,4352.5
04.01.2021 17:29:00.000,366.372,366.543,366.282,366.483,4542.7499
04.01.2021 17:30:00.000,366.462,366.462,366.022,366.052,5218.9999
04.01.2021 17:31:00.000,366.043,366.292,365.583,365.692,5610.4999
04.01.2021 17:32:00.000,365.702,366.103,365.683,365.912,5400.7502
04.01.2021 17:33:00.000,365.902,366.083,365.902,365.982,4794.7502
04.01.2021 17:34:00.000,366.003,366.392,366.003,366.243,4188.4999
04.01.2021 17:35:00.000,366.252,366.392,366.102,366.132,4692.5001
04.01.2021 17:36:00.000,366.133,366.133,365.902,365.963,4749.0001
04.01.2021 17:37:00.000,365.943,365.972,365.782,365.843,4229.25
04.01.2021 17:38:00.000,365.833,365.962,365.763,365.772,3352.2501
04.01.2021 17:39:00.000,365.752,365.823,365.432,365.743,4592.9999
04.01.2021 17:40:00.000,365.722,365.763,365.282,365.373,5109.7498
04.01.2021 17:41:00.000,365.373,365.513,365.372,365.402,3896.25
04.01.2021 17:42:00.000,365.412,365.463,365.312,365.372,3831.25
04.01.2021 17:43:00.000,365.363,365.403,365.243,365.402,3419.75
04.01.2021 17:44:00.000,365.393,365.603,365.353,365.422,3931.7501
04.01.2021 17:45:00.000,365.412,365.433,365.133,365.203,4333.4999
04.01.2021 17:46:00.000,365.213,365.412,365.133,365.223,4199.5001
04.01.2021 17:47:00.000,365.242,365.433,365.233,365.373,4105.2499
04.01.2021 17:48:00.000,365.353,365.423,365.262,365.312,3788.5001
04.01.2021 17:49:00.000,365.302,365.373,365.142,365.223,3851.5
04.01.2021 17:50:00.000,365.232,365.333,365.143,365.202,4149.0002
04.01.2021 17:51:00.000,365.213,365.483,365.042,365.463,4212.2502
04.01.2021 17:52:00.000,365.453,365.893,365.432,365.833,4746.2502
04.01.2021 17:53:00.000,365.822,366.063,365.723,366.032,4538.25
04.01.2021 17:54:00.000,366.042,366.183,366.002,366.162,4142.0002
04.01.2021 17:55:00.000,366.152,366.433,366.132,366.292,4168.4999
04.01.2021 17:56:00.000,366.252,366.403,366.222,366.323,3744
04.01.2021 17:57:00.000,366.312,366.313,366.032,366.082,3770
04.01.2021 17:58:00.000,366.092,366.243,366.072,366.232,3490.2501
04.01.2021 17:59:00.000,366.242,366.373,366.163,366.282,3340.5001
04.01.2021 18:00:00.000,366.292,366.352,366.132,366.282,3964.9999
04.01.2021 18:01:00.000,366.302,366.473,366.212,366.452,4220.5
04.01.2021 18:02:00.000,366.463,366.472,366.253,366.313,3516.2499
04.01.2021 18:03:00.000,366.293,366.333,366.122,366.213,3290
04.01.2021 18:04:00.000,366.203,366.353,366.203,366.342,3214.5
04.01.2021 18:05:00.000,366.353,366.383,366.202,366.252,3604.7499
04.01.2021 18:06:00.000,366.242,366.243,366.082,366.233,3143.25
04.01.2021 18:07:00.000,366.212,366.393,366.112,366.382,3345.2499
04.01.2021 18:08:00.000,366.382,366.763,366.382,366.633,4212.75
04.01.2021 18:09:00.000,366.622,366.723,366.522,366.673,3717.2501
04.01.2021 18:10:00.000,366.663,366.773,366.662,366.693,3528.5001
04.01.2021 18:11:00.000,366.693,366.933,366.652,366.912,2729.25
04.01.2021 18:12:00.000,366.893,367.043,366.882,366.982,3423.0001
04.01.2021 18:13:00.000,366.972,367.192,366.932,367.182,2925
04.01.2021 18:14:00.000,367.173,367.173,367.042,367.063,2430.2499
04.01.2021 18:15:00.000,367.063,367.213,367.022,367.212,2701.9999
04.01.2021 18:16:00.000,367.203,367.352,367.182,367.343,2246.5
04.01.2021 18:17:00.000,367.333,367.473,367.332,367.443,2154.2499
04.01.2021 18:18:00.000,367.453,367.483,367.363,367.482,2316.9999
04.01.2021 18:19:00.000,367.483,367.493,367.372,367.383,1832.5
04.01.2021 18:20:00.000,367.373,367.552,367.372,367.533,2404.2499
04.01.2021 18:21:00.000,367.543,367.562,367.472,367.542,2388.9999
04.01.2021 18:22:00.000,367.532,367.583,367.522,367.552,1532.25
04.01.2021 18:23:00.000,367.562,367.803,367.522,367.773,1864.75
04.01.2021 18:24:00.000,367.772,368.033,367.752,368.003,3239.2499
04.01.2021 18:25:00.000,367.993,368.183,367.962,368.142,2620.5001
04.01.2021 18:26:00.000,368.123,368.262,368.123,368.242,2560.25
04.01.2021 18:27:00.000,368.232,368.253,367.912,367.923,3120.25
04.01.2021 18:28:00.000,367.933,367.953,367.812,367.852,2620.5001
04.01.2021 18:29:00.000,367.862,368.012,367.862,367.972,2772.5
04.01.2021 18:30:00.000,367.962,367.973,367.612,367.703,3010.7501
04.01.2021 18:31:00.000,367.693,367.772,367.572,367.643,3255.0001
04.01.2021 18:32:00.000,367.642,367.803,367.642,367.772,3022.5
04.01.2021 18:33:00.000,367.773,367.832,367.552,367.633,3309.7501
04.01.2021 18:34:00.000,367.643,367.693,367.402,367.472,3504.25
04.01.2021 18:35:00.000,367.463,367.803,367.463,367.782,4260.0002
04.01.2021 18:36:00.000,367.782,367.923,367.742,367.833,3530
04.01.2021 18:37:00.000,367.843,367.843,367.733,367.742,2813.75
04.01.2021 18:38:00.000,367.752,367.763,367.592,367.712,3319.7501
04.01.2021 18:39:00.000,367.702,367.843,367.683,367.763,2915.75
04.01.2021 18:40:00.000,367.773,367.993,367.773,367.983,3153.7499
04.01.2021 18:41:00.000,367.992,368.073,367.942,368.062,2188.2501
04.01.2021 18:42:00.000,368.053,368.253,368.053,368.162,2073
04.01.2021 18:43:00.000,368.173,368.173,367.863,367.932,3438.9999
04.01.2021 18:44:00.000,367.922,367.933,367.662,367.852,3211.4999
04.01.2021 18:45:00.000,367.862,368.023,367.792,367.872,4363.2498
04.01.2021 18:46:00.000,367.872,368.023,367.872,367.933,4072
04.01.2021 18:47:00.000,367.932,368.073,367.902,368.072,3068.7499
04.01.2021 18:48:00.000,368.063,368.113,367.982,368.012,3057.25
04.01.2021 18:49:00.000,368.002,368.073,367.912,368.063,3036.9999
04.01.2021 18:50:00.000,368.073,368.163,367.932,368.122,3420.0001
04.01.2021 18:51:00.000,368.133,368.253,368.043,368.232,2217.5
04.01.2021 18:52:00.000,368.253,368.463,368.252,368.452,3118.7501
04.01.2021 18:53:00.000,368.442,368.562,368.412,368.502,2837.25
04.01.2021 18:54:00.000,368.502,368.582,368.482,368.572,1781.9999
04.01.2021 18:55:00.000,368.573,368.612,368.472,368.513,2444.2501
04.01.2021 18:56:00.000,368.522,368.593,368.442,368.442,2994.4999
04.01.2021 18:57:00.000,368.432,368.512,368.432,368.442,2697.5
04.01.2021 18:58:00.000,368.443,368.632,368.443,368.572,2727.9999
04.01.2021 18:59:00.000,368.583,368.643,368.543,368.603,2035.5
04.01.2021 19:00:00.000,368.592,368.633,368.482,368.562,2831.5001
04.01.2021 19:01:00.000,368.552,368.563,368.152,368.173,4834.4998
04.01.2021 19:02:00.000,368.152,368.363,368.152,368.223,3355.2499
04.01.2021 19:03:00.000,368.243,368.453,368.243,368.382,3411.9999
04.01.2021 19:04:00.000,368.403,368.453,368.353,368.403,2570.25
04.01.2021 19:05:00.000,368.403,368.443,367.932,367.932,3829
04.01.2021 19:06:00.000,367.942,368.253,367.942,368.173,3557.75
04.01.2021 19:07:00.000,368.183,368.193,367.952,367.952,3051.0001
04.01.2021 19:08:00.000,367.942,368.023,367.872,367.872,2977.2501
04.01.2021 19:09:00.000,367.873,367.893,367.553,367.573,3361.7499
04.01.2021 19:10:00.000,367.563,367.712,367.552,367.562,3315.0001
04.01.2021 19:11:00.000,367.562,367.653,367.243,367.362,3970
04.01.2021 19:12:00.000,367.372,367.623,367.372,367.543,4350.75
04.01.2021 19:13:00.000,367.543,367.673,367.522,367.602,3148
04.01.2021 19:14:00.000,367.602,367.863,367.602,367.793,2832
04.01.2021 19:15:00.000,367.813,367.813,367.552,367.633,3966.0001
04.01.2021 19:16:00.000,367.622,367.873,367.622,367.763,3255.5001
04.01.2021 19:17:00.000,367.752,367.883,367.672,367.852,2860.75
04.01.2021 19:18:00.000,367.863,367.933,367.742,367.773,3155.2501
04.01.2021 19:19:00.000,367.762,367.812,367.603,367.692,3372.75
04.01.2021 19:20:00.000,367.693,367.803,367.602,367.752,3002.25
04.01.2021 19:21:00.000,367.752,367.773,367.492,367.733,3528.25
04.01.2021 19:22:00.000,367.743,367.872,367.722,367.823,3492.25
04.01.2021 19:23:00.000,367.843,367.933,367.782,367.902,2815.0001
04.01.2021 19:24:00.000,367.903,368.103,367.873,368.052,2825.5
04.01.2021 19:25:00.000,368.043,368.043,367.772,367.782,3794.5001
04.01.2021 19:26:00.000,367.772,367.783,367.632,367.752,3506.7501
04.01.2021 19:27:00.000,367.742,367.843,367.723,367.843,3487.5
04.01.2021 19:28:00.000,367.853,367.872,367.732,367.842,2973
04.01.2021 19:29:00.000,367.832,367.862,367.662,367.813,3199.25
04.01.2021 19:30:00.000,367.802,367.802,367.383,367.522,4508.9998
04.01.2021 19:31:00.000,367.523,367.613,367.463,367.503,3576.9999
04.01.2021 19:32:00.000,367.482,367.553,367.262,367.263,4325.7499
04.01.2021 19:33:00.000,367.263,367.422,367.253,367.292,3848.2499
04.01.2021 19:34:00.000,367.292,367.353,367.092,367.152,3939.5001
04.01.2021 19:35:00.000,367.152,367.273,366.932,366.952,3579.9999
04.01.2021 19:36:00.000,366.953,367.123,366.943,367.043,3137.0001
04.01.2021 19:37:00.000,367.043,367.253,367.012,367.242,2954.7501
04.01.2021 19:38:00.000,367.252,367.512,367.252,367.473,3269.5
04.01.2021 19:39:00.000,367.452,367.463,367.212,367.373,2943.7499
04.01.2021 19:40:00.000,367.373,367.503,367.222,367.222,3137.5
04.01.2021 19:41:00.000,367.233,367.273,367.112,367.212,3500.5
04.01.2021 19:42:00.000,367.242,367.313,367.172,367.302,1948
04.01.2021 19:43:00.000,367.322,367.453,367.313,367.363,1914.25
04.01.2021 19:44:00.000,367.353,367.362,367.222,367.283,2533.2501
04.01.2021 19:45:00.000,367.263,367.382,367.182,367.212,2863.75
04.01.2021 19:46:00.000,367.212,367.363,367.202,367.292,2717.2501
04.01.2021 19:47:00.000,367.282,367.372,367.242,367.293,2303.9999
04.01.2021 19:48:00.000,367.292,367.423,367.032,367.122,3760
04.01.2021 19:49:00.000,367.122,367.143,366.802,366.833,3819.7501
04.01.2021 19:50:00.000,366.823,366.943,366.683,366.732,3934.9999
04.01.2021 19:51:00.000,366.753,366.793,366.602,366.693,3621.5
04.01.2021 19:52:00.000,366.713,366.813,366.632,366.782,3505.7499
04.01.2021 19:53:00.000,366.792,366.863,366.692,366.762,3417.2499
04.01.2021 19:54:00.000,366.752,366.863,366.643,366.783,3102.5
04.01.2021 19:55:00.000,366.773,367.152,366.702,367.143,3375.2501
04.01.2021 19:56:00.000,367.133,367.553,367.133,367.402,4741.0002
04.01.2021 19:57:00.000,367.392,368.063,367.343,367.972,4909.5001
04.01.2021 19:58:00.000,367.962,368.073,367.803,367.942,4323.2498
04.01.2021 19:59:00.000,367.953,368.133,367.852,367.993,3934
04.01.2021 20:00:00.000,367.952,368.183,367.912,367.943,4883.75
04.01.2021 20:01:00.000,367.942,368.112,367.862,367.862,4286.2501
04.01.2021 20:02:00.000,367.852,367.863,367.202,367.243,4846.4999
04.01.2021 20:03:00.000,367.253,367.373,367.072,367.203,4611.0001
04.01.2021 20:04:00.000,367.192,367.353,367.062,367.112,3857.7499
04.01.2021 20:05:00.000,367.123,367.532,367.102,367.473,4506.4998
04.01.2021 20:06:00.000,367.453,368.003,367.442,367.783,5145
04.01.2021 20:07:00.000,367.783,367.802,367.633,367.722,3860.5001
04.01.2021 20:08:00.000,367.732,367.933,367.613,367.642,4140.7499
04.01.2021 20:09:00.000,367.642,367.663,367.483,367.562,4277.2498
04.01.2021 20:10:00.000,367.542,367.833,367.542,367.822,4180.7499
04.01.2021 20:11:00.000,367.812,367.822,367.572,367.703,4240.5
04.01.2021 20:12:00.000,367.692,368.022,367.682,367.942,4097.4998
04.01.2021 20:13:00.000,367.922,367.922,367.643,367.682,3958.25
04.01.2021 20:14:00.000,367.693,368.003,367.693,367.923,4227.0002
04.01.2021 20:15:00.000,367.923,368.002,367.793,367.892,3858.2499
04.01.2021 20:16:00.000,367.883,367.913,367.812,367.853,3369.75
04.01.2021 20:17:00.000,367.862,367.913,367.453,367.503,3809.2501
04.01.2021 20:18:00.000,367.502,367.583,367.362,367.422,3865
04.01.2021 20:19:00.000,367.423,367.543,367.322,367.492,3516
04.01.2021 20:20:00.000,367.503,367.653,367.432,367.452,3644.0001
04.01.2021 20:21:00.000,367.483,367.582,367.442,367.452,3011.4999
04.01.2021 20:22:00.000,367.463,367.552,367.453,367.503,2352.7501
04.01.2021 20:23:00.000,367.513,367.592,367.362,367.503,3114.0001
04.01.2021 20:24:00.000,367.503,367.793,367.482,367.622,3783
04.01.2021 20:25:00.000,367.613,367.652,367.422,367.593,3694
04.01.2021 20:26:00.000,367.582,367.733,367.502,367.702,3444.2501
04.01.2021 20:27:00.000,367.712,367.833,367.613,367.733,3365.2501
04.01.2021 20:28:00.000,367.753,367.783,367.513,367.532,3151.7501
04.01.2021 20:29:00.000,367.542,367.662,367.502,367.633,3339.5
04.01.2021 20:30:00.000,367.623,367.692,367.313,367.362,3507
04.01.2021 20:31:00.000,367.342,367.493,367.242,367.373,3772.7499
04.01.2021 20:32:00.000,367.363,367.643,367.252,367.593,4057.25
04.01.2021 20:33:00.000,367.583,368.143,367.572,368.143,5053.2498
04.01.2021 20:34:00.000,368.143,368.403,368.122,368.202,4321.0001
04.01.2021 20:35:00.000,368.203,368.263,368.002,368.243,3983.2499
04.01.2021 20:36:00.000,368.253,368.443,368.212,368.412,4075.2501
04.01.2021 20:37:00.000,368.392,368.483,368.352,368.363,3532.2499
04.01.2021 20:38:00.000,368.342,368.503,368.322,368.482,3418.2501
04.01.2021 20:39:00.000,368.493,368.613,368.423,368.603,3753.2499
04.01.2021 20:40:00.000,368.602,368.612,368.472,368.543,3173.25
04.01.2021 20:41:00.000,368.543,368.633,368.422,368.462,3169.25
04.01.2021 20:42:00.000,368.452,368.572,368.392,368.553,3039.5
04.01.2021 20:43:00.000,368.572,368.733,368.513,368.642,3377.0001
04.01.2021 20:44:00.000,368.642,368.803,368.593,368.643,3762.7499
04.01.2021 20:45:00.000,368.633,368.813,368.612,368.803,4129.25
04.01.2021 20:46:00.000,368.812,368.893,368.762,368.802,3492.7499
04.01.2021 20:47:00.000,368.792,368.933,368.792,368.833,2959.25
04.01.2021 20:48:00.000,368.833,368.992,368.782,368.793,3185.4999
04.01.2021 20:49:00.000,368.803,369.323,368.793,369.293,3727
04.01.2021 20:50:00.000,369.262,369.472,369.082,369.262,5488.5001
04.01.2021 20:51:00.000,369.272,369.313,369.153,369.163,3875.2501
04.01.2021 20:52:00.000,369.173,369.273,369.063,369.222,3555.2499
